country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1997,5.42610420908007,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1998,6.8118722392374,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1999,5.32492926025452,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2000,5.2710194092539,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2001,5.19820844177199,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2002,5.1343438266902,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2003,5.07658460628102,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2004,5.01537017497111,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2005,4.94674112142324,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2006,4.87189185718306,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2007,4.7983769712715,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2008,4.73018409660686,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2009,4.66339323404708,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2010,4.59618547178264,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2011,4.54369107825092,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2012,4.47409646546415,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2013,4.40680874559674,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2014,4.34644735940515,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2015,4.28122634443917,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2016,4.2093144821429,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2017,4.14669372161713,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2018,4.07937910179568,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2019,4.00460207557107,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2020,3.94405357178951,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2021,3.87161077425324,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2022,3.80564127473948,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1990,5.69429993019666,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1991,5.61801446226728,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1992,5.54548766327356,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1993,5.47631605294152,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1994,5.4091716761997,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1995,5.34526594151108,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1996,5.2821317756846,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1997,5.22220876703872,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1998,6.73160820816077,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,1999,5.10897676827726,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2000,5.05105997950417,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2001,4.99244153497191,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2002,4.93158903867652,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2003,4.87018017677243,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2004,4.80628412414164,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2005,4.73767071392539,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2006,4.67085535157763,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2007,4.59884101387376,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2008,4.52410331081365,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2009,4.45096985854754,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2010,4.37383483868337,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2011,4.29981191624063,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2012,4.2249489515086,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2013,4.15182750778698,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2014,4.07768101741657,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2015,4.00193736305965,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2016,3.91792968311666,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2017,3.83255393158999,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2018,3.75220049122582,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2019,3.66902314991269,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2020,3.58720589408112,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2021,3.50965563602335,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Papua New Guinea,PG,PNG,598,Mortality rate age 10-14,2022,3.4223547352773,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1990,2.18859314522246,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1991,2.18792576774129,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1992,2.18457331525834,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1993,2.1845176996026,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1994,2.17146490058373,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1995,2.16321602475811,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1996,2.15589845549091,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1997,2.1460195556795,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1998,2.13209032974515,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1999,2.12073453754036,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2000,2.11099883940802,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2001,2.0909109127969,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2002,2.07556037777779,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2003,2.05251626040048,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2004,2.02924110203362,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2005,1.99762512302915,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2006,1.96467840867198,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2007,1.93069876773155,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2008,1.89729982970477,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2009,1.86480130922062,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2010,1.83106348308992,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2011,1.79525406246261,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2012,1.75795819437308,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2013,1.71130043399348,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2014,1.67249607783149,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2015,1.62796171255342,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2016,1.58585065318662,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2017,1.53671242422637,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2018,1.49399717874787,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2019,1.45698029930841,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2020,1.42039967941443,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2021,1.38887470459281,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2022,1.3524304566529,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1990,3.29244729755573,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1991,3.2923775478978,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1992,3.28500129147169,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1993,3.28024934195115,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1994,3.27448227840921,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1995,3.2635014569008,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1996,3.25129836780491,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1997,3.23614315212739,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1998,3.23210858823797,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1999,3.20972394317809,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2000,3.19472670631982,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2001,3.17876709337961,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2002,3.15578731171673,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2003,3.13272843838941,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2004,3.0941414407516,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2005,3.05643127540756,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2006,3.01425715762982,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2007,2.97703681793404,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2008,2.92977251362936,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2009,2.89343385677876,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2010,2.84893691326615,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2011,2.80028977196689,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2012,2.74922347550088,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2013,2.68880126426485,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2014,2.63585552801304,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2015,2.57126179365608,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2016,2.50904340716485,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2017,2.43554684123271,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2018,2.36918265720265,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2019,2.31318845538275,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2020,2.25734291845614,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2021,2.20229820452522,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2022,2.15136183147402,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1990,2.75145168879498,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1991,2.75090681163959,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1992,2.74537483712667,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1993,2.7428651348721,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1994,2.73355577232703,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1995,2.72402213060896,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1996,2.7143536423303,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1997,2.7019306128121,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1998,2.69320695835762,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,1999,2.67637873121462,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2000,2.66411772759467,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2001,2.64634206621284,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2002,2.62732566274859,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2003,2.60447691174759,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2004,2.57335925672342,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2005,2.53861584464921,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2006,2.50093068336321,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2007,2.46527849591061,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2008,2.42479533734841,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2009,2.39033513607945,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2010,2.35111730198845,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2011,2.30881770596369,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2012,2.2645588706679,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2013,2.21094743701844,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2014,2.16498902725248,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2015,2.11024085766476,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2016,2.057848389591,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2017,1.99623935691506,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2018,1.94139792925918,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2019,1.89464125645489,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2020,1.84818958631938,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2021,1.80465452548684,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Paraguay,PY,PRY,600,Mortality rate age 10-14,2022,1.76080529557598,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1990,3.20980459149189,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1991,3.07359741863111,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1992,2.94438269472308,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1993,2.80396233228719,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1994,2.68379125563911,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1995,2.56036150686478,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1996,2.45452746501285,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1997,2.34590603081686,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1998,2.25467053612882,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1999,2.16484106431036,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2000,2.08488502477933,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2001,2.00571392790305,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2002,1.94272319047983,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2003,1.88438435215732,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2004,1.82361435813871,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2005,1.76859191798295,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2006,1.72269620542853,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2007,1.67567361064813,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2008,1.62316621620862,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2009,1.57049128080522,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2010,1.52092594081599,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2011,1.47140514903044,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2012,1.42361830660565,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2013,1.37558474522359,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2014,1.32659910105604,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2015,1.28418250090079,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2016,1.2398483687015,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2017,1.20024179657341,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2018,1.16421923960164,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2019,1.13063874688735,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2020,1.10348450313114,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2021,1.07579582104234,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,2022,1.04979128136928,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1990,4.22012838663322,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1991,4.07444556073555,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1992,3.9296233781615,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1993,3.79809550377708,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1994,3.66484299872694,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1995,3.53578656051157,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1996,3.40272775038064,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1997,3.27681015832681,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Peru,PE,PER,604,Mortality rate age 10-14,1998,3.14516511446861,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
